stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,11,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,2.25,0,0,20.01,5.07,2.54,0,0,0,0,0,0,0,0.28,0,7.89,393.18,0.28,3.1,0,0,0,0,14.66,9.02,0,0.56,0,3.38,0,0,0.85,0,0,0,0,0
21Day,0.37,0,0,33.67,0.37,1.11,0,0,0,0.37,0,0.37,0,0.37,0,10.36,23.31,0.74,1.11,0,0,0,0,2.22,1.11,0.37,0,0,0.74,0.37,0.37,0,0.37,0,0,0,0.37
3Month,0,1.25,0.83,310.07,0.83,0,0.42,0.1,1.56,2.08,0,11.65,4.06,0.21,6.35,25.28,72.4,1.98,3.43,0.52,0,1.14,1.14,0.31,0,1.87,0.73,0,0.21,3.85,3.54,0.1,0,0.1,1.56,1.66,2.5
22Month,0,0.27,0,39.49,0,0,0,0,0.14,0.96,0.41,9.29,0.14,0.14,0.82,4.65,12.57,1.5,1.37,0,0.41,0.14,0,0,0,1.23,0.14,0.14,0.14,0.14,1.23,0,0.27,0.14,0.27,0,0.14
