stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.13,0.28,0,2.25,0.28,0.28,0,0,0,0,0,0,0,0,0,0.56,3.66,2.82,1.69,0,0,0,0,4.51,1.41,0,0.28,0,3.38,0,0,0,1.97,0.28,0,0,0,0,0
21Day,0.74,0,0,8.51,0.37,4.81,0,1.11,0,1.11,0,0.37,0.37,0,0.37,0.37,5.18,5.55,4.44,0,0,1.48,0,2.22,2.22,0,0,0,1.48,0,0,0,0,0.37,1.48,0,0,0,0.37
3Month,0,1.66,0.21,25.59,0.1,0,0.31,0.42,4.58,18.72,0,7.18,9.88,0.42,6.66,1.04,10.61,21.84,5.41,1.56,0,2.39,0.94,0.73,0,0.21,0.73,0,0.31,0.73,0.1,1.66,0,0,0,0,1.46,1.35,4.47
22Month,0,1.91,0,4.92,0.14,0,0.14,0.14,1.91,17.63,4.1,7.79,2.6,0.82,6.42,0,2.19,12.98,1.78,0.27,0.14,0.68,0,0.14,0.41,0.27,0.41,0.27,0.14,0.14,0,0,2.19,0.14,0,0.14,0,0,1.23
