stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0
72hpf,0,0,0,1.41,0,0,0,0,0,0,0,0,0,0,0,33.82,0.28,0,0.56,0,0,0,0,2.54,1.69,0,0,0,0.28,0,0,5.36,0,0,0,0,0
21Day,0.74,0,25.53,2.96,0,1.48,0,0.74,0.74,0,0,0.74,0,1.48,27.38,0,0.74,0.74,2.96,0,0,0.74,1.11,3.7,3.7,1.85,0,0,1.85,1.11,0,3.33,0.37,0,0,0,1.48
3Month,0.31,2.29,66.47,26.94,0,0,3.85,0.1,50.55,6.66,0,36.2,7.8,0.62,648.44,2.29,6.97,5.93,8.74,1.98,0,1.87,20.49,0.83,0.1,10.71,0.83,0,0.73,5.2,4.47,0.73,0,0.1,1.77,4.68,9.36
22Month,0.14,1.78,39.08,19.95,0.14,0,0.27,0,43.45,6.29,3.28,50.42,2.05,0.27,652.5,0.14,0.96,4.65,3.83,0.14,2.19,1.64,2.19,0.27,0.27,7.79,0.41,0.68,0,0.82,1.37,0.82,0.68,0.14,0.27,0,2.05
