stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,2,0,0,8,1,0,0,0,0,0,0,0,0,1,0,3,3,3,22,0,0,0,0,5,126,0,0,0,5,0,0,0,0,0,3,0,0,0
72hpf,2.25,0.56,0,0.85,0.28,1.13,0,0,0,0,0,0,0,0.56,0,2.25,1.69,0.28,3.66,0,0.56,0,0,16.63,22.27,0,0,0,2.54,0,0,1.41,0.28,0,0.85,0,0,0
21Day,4.44,0.74,0.74,2.59,0,4.81,0,3.7,0,0.74,0,0.37,0.37,3.33,0.37,0.74,0.74,0.37,7.03,0,0,0.74,0,8.88,8.88,0,0,0,1.85,0.37,1.48,1.11,0,0.37,0.37,0,0,0.37
3Month,0,0.42,0.42,11.44,0,0,0.42,0.42,1.87,1.35,0,9.67,2.6,1.14,8.32,0.94,3.54,2.7,4.99,0.42,0.1,0.62,0.42,0.31,0.21,0.42,0.52,0,0.21,0.83,42.33,0.1,0,0,0.52,1.35,6.55,2.81
22Month,0,0.96,0.14,2.19,0,0,0.14,0,0.55,1.5,0.82,17.9,1.64,1.37,5.74,0.55,0.55,3.42,2.32,0.14,0.41,0.68,0,0,0,0.68,0.27,1.23,0.14,0.14,15.58,0.55,0.14,0,0,0.14,0,0.68
