stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,5,3,0,35,0,0,0,0,0,0,0,0,3,0,0,0,2,3,10,15,41,0,0,0,0,31,329,0,0,0,3,0,0,0,0,0,0,0,0,0,0
72hpf,29.88,10.15,0,52.42,14.66,38.9,0,1.41,0,0,0.85,0,0,0.28,0,2.54,0,36.36,268.88,10.15,138.11,0,1.97,3.95,1.97,582.86,318.49,2.25,1.41,0,85.68,1.41,0,0.56,34.39,12.97,9.3,25.08,0,0,0
21Day,75.11,9.99,6.66,300.43,11.84,114.33,0,43.66,0,0.37,8.51,0.74,0,14.43,3.33,101.01,28.49,25.16,118.77,44.77,264.91,0,0.37,28.49,0,401.44,228.65,7.77,7.77,0,131.35,36.26,0,2.59,30.34,18.87,38.48,14.06,0.37,0,73.26
3Month,6.45,93.51,20.39,1048.6,12.27,0,13.94,16.95,4.06,106.2,154.78,1.25,0,578.96,147.7,55.96,492.42,72.81,353.45,178.7,392.87,84.98,1.66,58.98,50.34,72.6,11.55,46.7,14.25,0,21.64,29.02,0.62,228.94,13.63,0.52,0.1,7.8,156.65,44.62,462.04
22Month,3.69,109.32,20.5,405.3,4.37,0,13.8,17.76,2.05,55.75,391.23,84.31,0,799.26,141.98,115.88,442.61,22.68,99.89,223.42,349.28,16.4,24.46,42.36,4.65,64.77,11.21,50.56,76.52,4.37,18.45,3.83,0,41.68,49.33,28.97,0.14,4.37,24.6,0,240.37
