stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,12,3,0,6,0,1,0,0,0,0,0,0,0,0,0,1,5,4,12,0,0,0,0,5,95,0,0,0,5,0,0,0,0,0,1,0,0,0
72hpf,0.85,1.13,0,1.13,0.85,1.69,0,0,0,0,0,0,0,0,0,1.69,3.1,0.28,3.1,0,0,0,0.28,10.99,10.71,0,0.28,0,2.82,0.28,0,1.41,0,0.28,0,0,0,0
21Day,2.59,0,0.74,6.29,0.37,5.55,0,2.22,0,0.37,0,0.74,0,2.59,1.48,1.11,2.96,0.74,2.96,0,0,0.74,0.37,2.96,5.18,0,0,0,2.96,0.37,1.11,1.48,0,1.48,0,0.37,0,0.37
3Month,0.1,0.31,0.42,10.92,0,0,0.31,0.42,1.56,3.22,0,8.11,4.58,0.52,3.64,1.25,1.66,3.74,3.33,0.73,0,1.04,1.04,0.83,0,0.52,0.21,0,0.1,0.83,14.46,0.1,0,0,0,1.77,4.68,3.43
22Month,0,3.42,0.55,5.33,0.14,0,0.14,0.14,0.96,4.92,1.64,32.11,2.19,1.37,4.37,0.27,0.68,6.7,4.65,0.41,2.19,0.41,0.27,0.55,0,0.41,0.14,0.55,0.14,0,4.37,0.41,0.27,0,0,0.14,0.14,1.09
