stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0
72hpf,0.28,0,0,0.28,0.56,0.28,0,0,0,0,0,0,0,0,0.28,0,1.13,0.85,1.13,1.41,0,0.28,0,0.85,1.97,1.13,0,0,0,1.69,0,0,0.56,0,0.28,0,0,0
21Day,0,0.37,1.48,3.7,0,1.85,0,0.37,0,0,0,0,3.7,0,0.74,2.96,0,0.74,4.44,1.48,0,0,0.37,0.74,1.85,0,0,0,0,1.48,1.48,0,0.37,0,0,0,0.37,0.74
3Month,0.1,2.6,5.41,21.84,0,0,2.5,0.42,0.42,6.14,5.41,0.1,353.76,8.74,0.62,107.45,3.12,11.34,17.47,10.82,3.02,0.73,6.87,13.94,1.46,0,3.85,0.73,0,0.31,7.07,18.2,0.31,0.1,0.21,2.18,20.49,5.51
22Month,0.14,4.1,2.46,9.43,0,0,1.37,0.27,0,2.6,11.75,3.42,409.67,4.65,1.23,71.6,0.68,2.32,20.63,11.62,0.82,9.16,2.87,0.41,1.23,0.14,1.64,0.82,1.23,0.27,0.55,4.92,0.68,0.55,0,0,0,3.42
