stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,6,6,0,21,3,3,0,1,0,0,0,0,3,1,0,0,0,3,8,6,95,0,0,0,1,20,735,0,0,0,10,0,0,0,0,0,4,0,0,0
72hpf,9.58,6.2,0,19.73,3.95,3.66,0,1.13,0,0,0.28,0,0,0.85,0,0.28,0,12.12,20.57,1.69,67.08,0,5.07,2.82,1.41,206.88,236.47,0.85,1.13,0,40.59,1.13,1.13,18.88,0.56,0.85,2.82,0,0,0
21Day,19.98,2.59,0.74,22.57,0.74,8.88,0,12.58,0,0.37,1.48,0,0,1.48,0.37,12.58,2.96,1.48,4.44,7.4,130.61,0,0,7.77,0,59.57,61.42,0.37,1.48,0,21.46,7.77,1.11,10.73,1.48,4.07,2.96,0,0,7.03
3Month,0.21,1.35,0.1,12.79,0.1,0,0.21,0.52,0.1,1.35,2.5,0,0,6.55,1.25,1.14,4.06,1.77,5.51,3.22,10.71,1.14,0,1.87,1.35,1.87,0.52,1.87,1.46,0,0.31,0.73,65.43,0,0.1,0,0.52,4.16,9.26,1.04
22Month,0,2.46,0.41,5.19,0.14,0,0.55,1.09,0,0.68,2.6,0.96,0,19.54,1.09,3.28,6.29,0.68,0.96,3.55,8.06,0.68,0.68,0.96,0,0.96,0.27,1.09,2.05,2.46,0.55,0.14,22.96,1.64,0.14,0,0.27,0,0,0.55
