stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cone_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,1,0,7,0,1,0,1,0,0,0,2,0,0,0,0,1,10,6,7,0,0,0,0,1,11,0,0,2,0,0,0,0,0,0,0
72hpf,0,0.85,0,1.41,0,0.28,0,0,0,0,0,0,0,0,0,0,1.13,9.3,1.13,2.25,0,0,0,0,1.13,2.54,0,0,1.97,0,0,1.13,0,0,0,0
21Day,1.11,0.74,0,15.17,0,7.4,0,4.07,0,1.11,0,0,0,0,0.74,1.48,0.37,8.51,1.85,6.29,0,0,1.11,0,1.11,1.48,0,0,2.22,1.11,0.37,1.11,0.37,0,0,1.11
3Month,0.1,0.94,0.21,11.75,0.1,0,0.31,0.31,1.66,6.14,0.1,0,1.14,2.5,0.21,1.87,0.52,2.5,5.51,2.18,0.62,0,0.62,0.31,0.31,0,0.62,0,0.1,0,1.25,0,0,1.25,0.1,1.04
22Month,0.14,2.6,0.68,3.14,0.14,0,0,0.14,1.37,6.7,11.75,0,7.79,1.09,0.41,3.69,0,0.55,5.6,1.78,0,0.27,0.41,0.14,0.14,0,0.27,0.27,0,0,0.14,0.41,0,0,0,0.14
