stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,10,124,0,12,3,2,0,1,0,0,0,0,3,1,0,0,0,3,5,15,84,0,0,0,0,19,2029,1,0,19,0,0,2,0,0,19,0,0,0
72hpf,10.71,57.78,0.28,9.86,6.48,6.48,0,0.85,0,0,0,0.28,0,0.28,0,0,0,13.53,9.3,0.85,90.19,0,4.79,1.41,0.56,174.46,619.78,0,2.54,57.22,0.28,0.28,101.75,4.51,4.23,19.45,0,0,0
21Day,4.81,21.09,0,9.99,2.59,2.59,0,1.85,0,1.48,0,0,0,4.44,0,4.44,0,0,2.96,1.11,54.39,0,0,6.66,0,29.6,108.41,1.48,1.48,9.25,4.44,1.11,22.2,11.1,12.21,3.7,1.48,0,2.59
3Month,0.42,55.13,5.72,26.52,0.42,0,1.35,0.42,0.21,15.71,3.85,0.94,0,298.01,4.47,0,48.58,1.98,4.26,3.64,45.77,10.3,1.04,8.01,2.6,0.83,2.7,5.2,2.29,0.62,4.68,8.74,5.93,0.21,0,2.7,103.39,3.22,3.22
22Month,0.27,56.16,5.6,10.39,0.14,0,0.68,0.55,0,7.11,2.19,2.32,0,246.11,0.82,0.41,45.5,0.27,0.96,2.6,31.57,1.09,7.52,5.47,0.27,0.27,1.09,1.91,0.41,0,0.68,4.78,12.03,4.1,0.14,0.68,15.44,0,0.68
