stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,6,4,0,17,4,0,0,0,0,0,0,0,0,0,0,0,3,0,4,40,0,0,0,0,2,538,0,0,5,0,0,1,0,0,4,0,0,0
72hpf,4.79,0.56,0,5.64,22.55,1.69,0,0,0,0,0,0,0,0,0,0,1.97,18.88,0,90.76,0,0,6.2,0,19.17,38.05,0,0,90.76,0,0,6.48,0,0,23.11,0,0,0
21Day,4.81,0.74,0,12.21,5.92,3.7,0,0.37,0,0,0.37,0,1.48,0.74,2.22,1.11,1.11,9.25,1.48,197.2,0.37,0,51.8,0,7.4,11.47,0,0.37,39.59,8.14,0,4.81,1.48,2.22,7.4,0,0,1.11
3Month,0.1,0.31,0.1,5.3,0.94,0,0.21,0,1.46,0.42,2.6,0,2.81,0.62,0,8.43,0.1,10.4,1.25,93.2,17.89,0,1.98,0.1,0,0.1,0.21,0.1,0.21,0.83,5.62,0.31,0,0,1.87,0.21,1.35,0.1
22Month,0.14,0.68,0.14,2.73,0.41,0,0.68,0,0.41,0.14,1.09,0.27,7.65,0.41,0.14,11.89,0.41,3.96,0.14,87.05,1.78,0.14,1.23,0,0.14,0,0.41,0.14,0.14,0.14,2.87,0.55,0,0,0.55,0.41,0,0.14
