stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,10.15,7.05,0,45.66,17.47,1.97,0,0.56,0,0,0,0,0.28,0,0.56,0.28,44.25,75.82,0.28,85.12,0,17.76,4.51,1.13,31,133.31,0.85,0.28,0,72.43,3.1,0,0,18.6,0.28,0,8.46,0,0,0
21Day,94.35,13.32,7.77,499.85,10.73,25.16,0,2.59,0,5.92,1.48,1.11,52.54,0.74,9.62,12.21,10.73,388.49,11.1,588.28,0.37,0.74,50.69,0.37,54.76,176.11,4.07,5.55,0,206.82,31.82,0,0.74,27.75,1.85,8.51,4.07,0.37,0,3.7
3Month,0.62,5.41,22.47,358.23,0.21,0,7.59,0.42,0.31,162.58,14.04,0.42,2219.2,18.31,1.46,344.82,16.12,33.81,40.05,25.38,6.14,5.93,51.8,6.66,2.6,2.6,18.52,6.24,0,3.33,35.57,0.1,13.94,3.22,0.1,0,0.1,6.87,7.8,12.9
22Month,1.37,4.1,25.83,188.17,0.14,0,11.62,0.14,0,106.86,12.3,124.9,2386.99,5.06,2.73,294.89,3.42,6.42,14.89,26.92,0.55,142.39,27.47,0,1.09,5.74,13.8,5.19,1.37,1.91,2.05,0,3.28,17.08,2.6,0.14,0.96,0.41,0,4.37
