stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,2,18,0,13,1,1,0,0,0,0,0,0,2,0,0,0,0,2,6,3,17,0,0,1,0,184,277,5,0,0,1,0,0,0,0,0,0,0,0,0
72hpf,146.56,37.77,0.28,118.66,26.49,160.65,0,3.66,0,0,3.1,0.56,0.56,0.85,0,6.2,0.85,53.27,313.98,30.72,257.33,0,13.81,9.02,2.25,10006.73,1033.82,15.22,56.37,0,298.48,4.79,1.41,166.57,9.3,10.43,20.57,0,0,0.28
21Day,51.8,8.14,5.92,118.03,6.66,98.05,0,12.21,0,0.74,5.55,1.85,0,13.69,2.59,25.16,18.87,8.14,59.94,25.53,118.77,0,0.74,11.84,1.48,2491.49,267.87,9.62,52.91,0,62.9,85.47,9.25,57.72,12.95,31.08,3.33,0,0.37,15.54
3Month,0.73,1.25,0.42,10.51,0.21,0,0.1,0.21,0,0.73,4.99,0,0,10.61,3.54,0.21,4.78,0.62,2.91,4.37,5.62,0.94,0,0.83,0.94,52.94,7.18,22.57,21.01,0,0.1,1.46,112.55,1.66,0.31,0,0.21,1.46,44.52,3.02
22Month,0.27,2.19,0.96,4.65,0,0,0.96,0,0.14,0.41,29.52,0.82,0,47.28,3.14,0.96,5.19,0,1.37,10.93,2.6,0.68,1.23,1.09,0.14,36.62,3.69,25.01,44.68,0.27,0.14,0.27,48.78,4.1,0.27,0,0.14,0,0,2.73
