stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,3.1,0.28,0,1.69,0.56,2.25,0,0,0,0.28,0,0,0,0,0,0.85,5.64,0.28,4.23,0,0,0.28,0.28,271.98,12.4,0.28,3.1,19.17,0,0,4.23,0.85,0.28,0.28,0,0,0
21Day,2.96,0.37,0,5.92,0,4.07,0,0.37,0,0.37,0,0.74,0.37,0.74,1.11,0.74,2.59,0.74,12.21,0,0,3.7,0,123.95,2.59,1.11,0.74,5.92,2.96,1.11,3.33,2.59,3.33,0,0,0,0.74
3Month,0,0.31,0.21,3.22,0.1,0,0,0.1,5.1,0.31,0.94,2.81,1.04,0,1.56,0.21,0.62,0.42,1.66,0.1,0,7.8,0.31,7.07,0.1,2.6,0.52,3.54,0.42,5.82,0,0.1,0,0.21,0.1,29.33,0.1
22Month,0,0.14,0.27,1.78,0.14,0,0.14,0,1.5,0,0.27,11.62,0.41,0.14,2.6,0.14,0.14,0.96,1.91,0,0.68,2.73,0,2.32,0,1.64,0.55,0.55,0,3.14,0.55,0.27,0,0,0,0,0.14
