stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,7,8,0,13,0,0,0,0,0,0,0,0,3,0,0,0,0,1,2,8,26,0,0,0,1,4,138,1,0,2,0,0,0,0,0,2,0,0,0
72hpf,8.74,3.66,0,13.25,6.76,3.95,0,0,0,0,0,0,0,0.28,0,1.13,0,6.76,17.76,2.82,46.5,0,3.1,1.69,0.56,82.86,59.47,0.85,1.13,49.89,0.56,0.85,10.99,0.28,0.56,1.97,0,0,0
21Day,14.8,2.22,0,24.42,1.85,10.73,0,7.03,0,0,1.11,0,0,1.11,2.22,7.4,1.11,0.37,12.21,7.77,89.91,0,0,7.03,0.37,28.12,19.61,1.48,0.37,34.78,5.55,1.11,4.44,0.37,3.33,0.74,0,0,2.96
3Month,0.42,4.47,1.14,48.89,0.94,0,0.94,0.94,0.73,9.26,11.13,0.21,0,46.29,13.73,2.08,15.81,3.85,14.46,16.23,35.26,8.63,0.21,5.51,3.64,1.87,0.42,4.06,0.83,1.56,2.6,46.6,0.94,0.42,0,0.21,6.35,11.34,11.03
22Month,0.14,8.2,1.64,18.86,0.27,0,0.41,1.23,0.14,4.78,13.66,8.88,0,85.68,3.69,4.1,16.26,1.23,4.65,17.22,35.12,1.37,2.6,3.55,0,0.82,0.27,4.37,0.27,0.96,0.27,11.62,5.47,1.91,0,0.27,1.23,0,8.88
