stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,3.1,4.23,0,1.69,0,2.25,0,0.28,0,0.28,0,0,0,0.28,0,0.56,3.95,0,5.92,0,1.13,0.56,0,235.62,9.86,4.51,0.56,17.47,0,0,3.38,0.56,0.85,0.28,0,0,0
21Day,1.11,2.59,0.74,3.33,0.37,6.29,0,0.37,0,0.74,0,0,0,0.74,0.37,0.37,4.81,1.48,12.21,0,0,2.96,0,166.49,7.77,8.14,0.37,2.22,3.7,0,0.74,0.37,2.59,0.37,0,0,1.11
3Month,0.31,4.68,0.42,17.37,0.1,0,0.1,0.1,1.35,1.66,0.31,9.26,1.35,0.62,6.24,0.73,3.43,2.29,12.9,1.14,0,1.46,0.52,29.12,0.21,27.15,0.21,0.1,0.62,2.91,0.73,0,0.1,0.42,13.11,1.25,1.66
22Month,0.27,2.73,0.82,6.29,0.41,0,0.55,0.27,2.32,2.19,1.09,23.09,0.82,0,4.24,0.14,1.09,1.37,12.98,0,1.23,0.27,0.14,23.78,0.41,31.57,0.82,0.27,0,6.97,3.83,0.27,0,0.14,0.55,0,0.27
