stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28
21Day,3.33,0.37,0.37,10.36,0.37,6.66,0,0.74,0,0,0,1.48,0.37,27.38,1.11,1.11,5.18,1.85,15.54,0,0,1.11,0.37,9.99,6.66,0,1.11,0,4.44,6.29,0,2.22,0.74,1.85,0.74,0,0,135.79
3Month,0,1.14,0.42,6.55,0,0,0.52,0.1,1.35,2.5,0,8.11,4.89,0.62,4.37,1.14,2.39,3.43,3.33,0.31,0.1,0.73,1.35,0.52,0,0.73,0.21,0,0.31,0.94,2.81,0.31,0.21,0,0.1,1.04,4.26,133.66
22Month,0,0.27,0,1.37,0,0,0.41,0,0,1.37,0.27,8.34,0.41,0.82,1.09,0,0.14,2.05,1.5,0,0.27,0,0,0,0,0,0,0.27,0.14,0.14,0.14,0,0,0,0,0,0.14,47.69
