stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,10,35,0,18,0,0,0,1,0,0,0,1,0,0,0,0,2,3,5,65,0,0,0,2,5,114,0,0,0,12,0,0,0,0,0,0,0,0,0
72hpf,0.28,10.71,0,0.28,0,0.28,0,0,0,0,0,0,0,0,0.28,0,1.69,1.41,0,5.64,0,0,0,1.13,13.81,6.48,0.56,0,0,7.05,0.28,0,0,0,0.28,0,0,0,0
21Day,1.11,1.11,0,2.22,0.74,0.74,0,0,0,0,0,0,0.37,0.37,1.11,0,0,1.85,0.37,7.03,0,0,0,0,9.99,5.92,0,0.37,0,2.96,0,0,0.74,0,0.37,0,0,0,0
3Month,0,1.98,0,1.56,0,0,0,0,0.73,0.31,0,0,3.22,0.21,0,0.83,0.21,0.62,0.52,3.54,0.52,0.1,0.52,0.42,0,0.31,0.42,0.1,0,0,0.1,0.83,0.1,0,0,0.1,0.31,1.87,0.62
22Month,0,1.23,0.27,2.32,0,0,0.14,0,1.64,0.14,0.55,0,14.62,0.14,0.41,1.91,0.14,0,0.41,2.46,0.14,1.5,0.14,0,0.14,0,0.27,0,0.14,0.14,0,0.27,0.27,0.14,0,0,0,0,0.41
