stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.13,0,0,1.13,0,1.69,0,0,0,0,0,0,0,0,0,0.85,24.8,1.97,0.56,1.97,0,0,0,0,107.38,11.56,0.28,0,0,1.69,0,0,0,0.85,0,0,0,0,0,0
21Day,98.79,17.02,22.2,320.78,11.47,211.63,0,31.45,0,4.81,11.47,0.37,69.56,9.25,88.43,632.31,26.64,171.3,56.24,377.02,0.74,5.18,52.54,1.11,433.62,179.44,14.43,11.47,0,129.87,120.25,0,2.22,34.78,21.83,49.58,11.47,1.11,0,56.24
3Month,3.02,25.48,18.52,244.02,1.46,0,20.18,3.33,0.73,58.46,89.14,0.83,332.13,114.73,7.39,2821.98,20.49,77.39,55.75,112.65,26.21,2.39,29.64,17.99,7.59,1.87,20.08,12.27,0,5.2,72.4,0.52,54.61,4.78,0.52,0,1.35,24.76,37.55,81.97
22Month,1.64,24.19,14.35,87.59,0.41,0,8.47,2.19,0.55,53.02,81.85,27.6,412.13,18.58,7.38,2418.01,4.1,11.21,37.17,57.26,1.5,24.73,12.44,1.91,6.01,0.96,22.41,9.29,3.69,1.78,8.34,0,3.96,6.97,5.47,0,0.55,3.55,0,28.15
