stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,93,5,0,39,0,0,0,0,0,0,0,0,1,0,0,0,0,4,9,7,264,0,0,0,0,18,1053,0,0,169,0,0,0,0,0,4,0,0,0
72hpf,194.19,9.3,0,116.4,31,13.81,0,0.28,0,0,0.28,0,0,0.56,0,0.28,0,25.37,62.01,3.1,412.34,0,41.71,10.71,0,124.01,232.81,3.95,0.28,380.21,31,0,61.44,0.28,1.13,7.89,0,0,0
21Day,242.71,2.59,0.37,161.68,6.66,21.09,0,1.11,0,0.37,1.11,0,0,4.07,1.11,4.07,2.96,15.17,34.41,4.44,424.74,0,0.74,9.99,0,44.4,70.3,4.44,1.11,228.65,36.26,1.11,21.09,0.74,8.88,2.22,0.37,0,4.07
3Month,4.26,3.22,0.52,63.76,0.52,0,0.42,0,0.21,1.77,3.02,0.42,0,9.15,4.37,0.1,14.35,4.68,11.44,3.02,68.44,4.89,0,8.43,1.35,0.62,0.94,33.91,0.73,12.17,1.66,13.94,0.52,0.1,0,0.31,1.98,8.84,1.66
22Month,0.82,2.19,1.5,56.85,0.27,0,0.82,0,0.14,1.09,3.55,18.86,0,15.17,10.93,0.14,12.85,1.64,3.28,1.78,58.08,2.87,0.14,2.19,0.27,0.14,0.55,34.3,0.68,0.68,0.41,8.47,4.24,0.41,0,0,0.27,0,0.82
