stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,12,62,0,23,0,1,0,0,0,0,0,0,5,0,0,0,0,3,3,21,71,0,0,0,0,25,170,1,0,3,0,0,0,0,0,3,0,0,0
72hpf,5.36,1.13,0,5.07,2.25,3.95,0,0.28,0,0,0.28,0,0,0,0,0.28,0,2.54,3.95,1.13,12.68,0,0.85,1.41,0.28,98.08,34.39,0.56,0,13.25,0.56,0,3.95,0.56,0.28,0.85,0,0,0
21Day,7.4,0.74,0,13.69,0.74,7.77,0,0.74,0,0,0.37,0.37,0,0.74,0,7.03,0.74,1.85,8.51,5.55,19.24,0,0,3.33,0,29.23,6.29,0,1.11,10.73,1.48,0.74,0,0.74,0.37,0,0.37,0,3.33
3Month,0.1,4.58,0.52,13.94,0.21,0,0.62,0.62,0.21,3.22,3.74,0.31,0,15.6,4.58,0.52,4.78,1.25,4.47,4.78,8.95,1.98,0,1.87,0.73,0.83,0,0.31,0.31,0.21,1.25,16.64,0.62,0,0,0.1,3.12,2.91,5.1
22Month,0,5.6,1.23,9.02,0,0,0.41,0.41,0,1.37,5.88,4.37,0,50.01,1.23,0.82,7.52,0.96,1.78,4.65,7.93,0.27,2.32,1.78,0,0.68,0.27,0.27,0.14,0.27,0.14,3.01,0.68,0.55,0,0.27,0.41,0,3.42
