stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,7,10,23,0,0,0,1,10,203,0,0,3,0,0,0,0,0,1,0,0,0
72hpf,0.85,0.85,0,1.41,0.28,0.28,0,0,0,0,0,0,0,0.28,0,0.56,4.23,0.28,5.64,0,0,0.28,0,23.96,23.39,0.28,0.28,6.2,0.28,0,1.41,0,0.56,0.28,0,0,0
21Day,4.07,0,0,16.65,1.11,8.51,0,5.18,0,0.37,0,0.74,0,6.29,1.11,2.22,3.33,2.96,15.17,0,0,1.11,0,17.02,22.2,0.37,0.37,7.4,1.48,0.37,1.11,1.11,1.85,0.74,0,0,1.85
3Month,0,0.42,0.21,4.89,0,0,0,0.31,0.73,1.14,0,5.82,0.31,0.62,2.6,0.21,1.14,1.46,1.04,0,0,0.62,0.1,0.42,0.21,0.31,0.31,0.31,0.42,9.78,0.21,0,0,0,1.04,11.34,1.46
22Month,0,0.41,0.55,2.05,0,0,0.14,0.14,0.55,1.64,1.09,12.85,0.41,1.37,3.55,0.27,0.41,2.73,3.96,0.14,0.55,0.27,0,0.27,0,0.27,0.41,0.27,0,2.6,0,0,0,0,0,0,0.96
