stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,25,79,0,259,3,1,0,5,0,0,6,0,32,0,0,0,3,29,286,384,201,0,0,0,6,108,721,3,0,0,33,0,0,0,0,0,0,10,0,0,0
72hpf,23.11,43.4,0,126.83,16.35,10.71,0,4.23,0,0,5.64,0,0.28,0.28,0,14.66,0.85,43.97,662.62,69.33,143.74,0,16.07,5.36,3.66,420.8,276.77,3.66,7.05,0,164.6,3.66,0,0.56,78.35,3.95,2.25,25.08,0,0,0.56
21Day,51.8,19.24,4.07,675.97,9.25,51.8,0,18.5,0,0.74,19.24,0.74,0,13.69,22.57,155.02,11.84,61.05,461,178.33,318.19,0,1.11,32.93,0.74,189.8,167.6,4.44,22.2,0,142.81,35.52,0,2.22,47.36,8.51,15.17,21.83,0,0,97.68
3Month,1.46,23.4,4.99,336.08,0.83,0,3.12,4.78,0.62,40.36,151.97,1.66,0,177.66,781.58,20.08,101.1,61.16,83.73,268.78,60.54,8.95,0.52,21.22,12.59,26.21,4.06,8.01,19.04,0,5.72,6.76,4.58,59.08,7.7,0.31,0,2.6,21.74,19.35,130.02
22Month,1.91,37.17,11.48,142.53,0.96,0,5.19,4.1,0.68,30.34,498.63,79.39,0,412.27,232.03,36.21,162.61,19.4,26.24,430.04,61.36,1.09,10.11,14.07,1.09,14.62,2.73,10.52,17.9,3.55,3.01,1.64,0,13.66,47.55,2.87,0,0.82,4.24,0,70.24
