stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,16,5,0,66,1,1,0,1,0,0,1,0,3,1,0,0,2,22,963,20,50,0,0,0,2,13,425,0,0,9,0,0,0,0,0,2,0,0,0
72hpf,29.88,10.71,0,130.5,7.61,51.58,0,0.85,0,0.56,1.41,0,0,0.28,0,2.54,0.28,28.75,1885.85,5.64,94.42,0,3.95,3.95,0.56,497.46,227.17,1.69,3.95,93.29,0.56,0.56,35.79,1.69,2.25,6.48,0,0,0.28
21Day,29.23,4.81,3.7,1252.78,1.48,52.91,0,7.4,0,0.37,11.47,0,0,19.61,2.59,23.31,6.66,38.48,1235.76,14.06,72.52,0,0.37,7.4,1.11,92.5,39.96,1.48,2.59,33.3,39.96,1.11,9.25,7.4,18.13,3.7,0,0,9.25
3Month,0.31,1.46,2.5,500.74,0.1,0,1.35,0.21,0.21,1.87,9.05,0,0,17.27,4.68,0.21,7.8,9.57,12.48,4.78,5.93,0.62,0.1,1.04,1.35,1.35,0.31,0.21,0.94,0.21,3.12,3.74,0.21,0.21,0,0.1,2.08,4.99,4.06
22Month,0,0.41,10.93,64.23,0,0,0.55,0,0,0.82,12.03,0.41,0.14,6.01,0.14,0.55,1.09,3.42,0.82,2.05,0.96,0,0.82,0.27,0,0.41,0,0.14,0.14,0,0.14,0,0.14,0.14,0,0,0,0,0.55
