stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,3,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,10,0,0,0,0,3,51,0,0,5,0,0,0,0,0,0,0,0,0
72hpf,2.54,1.41,0,4.23,0.56,0.56,0,0,0,0,0,0,0,0,0,0,1.41,23.68,0.56,11.27,0,0,0.28,0.56,7.33,11.84,0,0.56,8.46,0,0,3.95,0,0,0.56,0,0,0
21Day,2.22,1.11,0,27.38,0,1.85,0,0.74,0,0,0,0.37,0,0,0.74,0.37,1.48,15.17,0.37,17.02,0,0,0.74,0,4.44,8.88,0,0.74,6.66,2.59,0.37,1.11,0,0.37,1.11,0,0,0
3Month,0,1.04,0.42,24.76,0,0,0,0.1,0.1,2.5,0.1,0,21.22,0.62,0,8.22,1.77,3.74,0.62,4.99,1.46,0.1,0.94,2.18,0.52,0.1,1.04,0.62,0.21,0.21,0.83,0.1,0,0,0.21,1.25,0.52,0.21
22Month,0.27,3.01,0.55,9.57,0.14,0,0.14,0,0,0.82,1.09,4.1,50.83,0.41,0.14,7.52,0.55,0.55,0.55,5.06,0.27,0.82,0.82,0,0,0.14,1.23,0.27,0,0.14,0.27,0.14,0.14,0,0,0.14,0,0.14
