stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,30,21,0,96,1,4,0,0,0,1,0,6,0,0,0,0,13,38,71,192,0,0,0,1,84,1356,2,0,15,0,0,0,0,0,8,0,0,0
72hpf,16.07,1.97,0,21.7,2.54,4.51,0,0.85,0,0,0,0,0.56,0,2.25,0,13.53,27.06,1.97,45.94,0,5.92,0.85,0.56,187.71,162.63,1.13,0.28,31.29,2.82,0,14.37,3.1,0.56,1.41,0,0,0
21Day,25.16,4.07,1.11,111.74,0.74,32.93,0,21.46,0,3.7,0,0,4.07,2.96,25.53,7.03,5.55,37,12.95,72.52,0.37,0.37,6.66,0.74,71.41,75.85,1.48,1.11,27.38,12.58,1.11,8.88,3.33,5.18,2.59,0,0,7.4
3Month,0.31,0.73,0.94,25.9,0.21,0,0.31,1.35,2.39,5.72,0,0,15.39,7.07,2.18,11.75,1.35,4.99,6.66,6.76,1.35,0.1,2.08,2.08,1.66,0.42,1.14,1.14,1.04,0.62,45.87,0,0,0,0,1.46,21.43,5.93
22Month,0.14,0.82,1.09,4.37,0,0,0.14,0,1.64,3.55,1.64,0,20.77,1.09,3.01,9.02,0.14,0.96,4.78,3.42,0,0.41,0.55,0,0.14,0,0.82,0.41,0,0.14,4.78,0,0,0,0,0.14,0,1.5
