stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,10,2,0,14,1,1,0,0,0,0,0,0,5,0,0,0,0,4,7,22,38,0,0,0,0,30,217,0,0,0,3,0,0,0,0,0,0,3,0,0,0
72hpf,10.15,2.82,0,10.15,2.82,18.88,0,0.85,0,0.28,0,0,0,0.28,0,0.56,0,6.48,18.04,2.54,21.42,0,4.51,1.13,1.13,83.71,54.11,0.56,1.41,0,17.47,0.56,0,0,6.48,1.69,1.13,2.25,0,0,0
21Day,12.21,0.74,0,29.23,0.74,21.09,0,10.73,0,0.37,0.74,0,0,4.07,1.85,7.77,4.81,4.07,8.88,6.66,24.42,0,0,2.96,0.37,27.01,23.68,0.37,1.11,0,11.1,8.88,0,0.37,6.66,6.29,4.81,1.85,0,0,2.59
3Month,1.14,4.89,3.12,57.73,0.42,0,1.87,1.56,0.21,14.46,13.63,0.21,0,118.37,11.75,3.43,30.89,8.01,17.27,17.27,18.2,2.39,0.21,8.11,8.43,3.02,0.52,3.12,1.87,0,1.77,2.81,0.21,51.7,1.04,0.1,0,0.62,6.45,30.89,11.65
22Month,1.09,3.96,3.14,11.62,0,0,1.37,1.23,0,4.37,14.35,11.34,0,156.19,6.15,4.24,23.09,1.09,3.55,14.76,12.98,0.41,2.73,2.46,0.27,1.09,0.27,2.73,1.64,0.82,0.55,0.96,0,7.93,1.91,3.28,0,0.14,1.09,0,3.01
