stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,5,5,0,9,1,0,0,0,0,0,0,0,0,0,0,1,5,4,23,0,0,0,0,11,161,0,0,2,0,0,0,0,0,0,0,0,0
72hpf,4.79,0.56,0,5.92,0.85,1.69,0,0.56,0,0,0,0,0,0.85,0,4.51,9.86,1.97,16.35,0,1.69,0.28,0,91.32,71.03,0,0.28,14.09,0.56,0,3.1,0,0.56,0.56,0,0,0
21Day,7.4,0.74,0.37,21.09,1.11,12.95,0,5.55,0,0.37,0,1.85,0,4.07,2.96,2.22,4.44,3.33,19.24,0,0,1.48,0.37,23.31,20.35,0.37,0.74,7.77,2.59,0.37,1.85,0.37,1.11,0.74,0,0,0.37
3Month,0.1,0.21,0.1,6.35,0.1,0,0.21,0.42,0.62,0.83,0,1.66,0,0.73,1.87,0.31,1.66,0.52,1.66,0.21,0,0.21,0.31,0.42,0.21,0.42,0.42,0.21,0.31,4.06,0.1,0,0,0,0.83,0.21,1.14
22Month,0,0.41,0.68,3.96,0,0,0.14,0,0.41,3.96,0.96,14.89,1.23,2.32,4.24,0.27,1.09,6.7,4.1,0.27,0.27,0.96,0,0.82,0,0.55,0.96,0,0,2.05,0.41,0.14,0,0,0.41,0,1.09
