stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8,1,0,11,10,0,0,1,0,0,0,0,0,0,0,3,109,3,48,0,0,0,0,7,189,0,0,21,0,0,0,0,0,0,0,0,0
72hpf,2.54,0.85,0,11.27,15.5,0.85,0,0,0,0,0,0,0,0.28,0,7.33,67.93,0.28,18.32,0,0,0.28,0,28.47,29.03,0,0.85,55.81,0,0.28,6.76,0.28,0.28,1.41,0,0,0
21Day,0.74,0,0.37,76.59,7.03,3.7,0,1.11,0.74,0,0,1.11,0,1.11,1.11,4.07,73.63,0.37,18.87,0,0,0.74,0,12.58,14.8,0,0.37,21.46,1.85,0,4.44,1.11,2.22,0.37,0,0,0.74
3Month,0.31,0.21,1.25,40.46,0.52,0,0.1,0,0.52,0.94,0,3.85,0.94,0.1,17.47,3.95,2.5,0.42,6.24,0.52,0.1,0.94,0.31,1.66,1.46,0.52,0.1,2.18,0.21,3.22,0.62,0,0,0.31,0.73,0.52,1.14
22Month,0,0.55,2.73,11.75,0.96,0,0.27,0,2.32,0.41,1.23,9.84,0.27,0.14,45.78,1.91,0.96,1.23,6.29,0.14,0.41,0.96,0,0.55,1.23,1.09,0,2.87,0,5.06,0.27,0,0,0,0.14,0,0.41
