stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.56,0.28,0,1.41,0.56,0.28,0,0,0,0,0,0,0,0,0,0.85,2.25,0.28,0.85,0,0,0,0,10.99,9.3,0,0,1.69,0,0,0.85,0.56,0,0,0,0,0
21Day,1.48,0,0.37,6.29,0.37,2.96,0,2.96,0.37,0,0,0,1.11,5.18,0,0.37,1.85,1.48,4.81,0,0,0.37,0,8.14,7.4,0,0,1.48,0.74,0.37,0.74,0,0.74,0,0,0,3.7
3Month,0.1,1.04,0.42,12.17,0.31,0,0.31,1.14,2.5,6.97,0,13.83,9.78,1.66,3.22,1.35,4.78,5.41,5.51,1.25,0,1.66,0.83,0.62,0.1,1.56,0.52,0.62,0.21,13.63,0.42,0.21,0,0.1,2.18,24.86,11.44
22Month,0,0.82,0.14,3.83,0.14,0,0.82,0.55,0.96,9.16,1.91,16.67,2.19,1.78,2.87,0,0.55,2.87,2.6,0,1.09,0.68,0,0.14,0,0.68,0.55,0.14,0,2.46,0.27,0.41,0,0,0.14,0,2.73
