stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,3,0,4,0,0,0,1,0,0,0,0,0,0,0,1,1,5,15,0,0,0,0,3,68,0,0,0,1,0,0,0,0,0,0,0,0
72hpf,1.13,0.85,0,0.28,0,0.28,0,1.69,0,0,0,0.28,0,0.28,0,0.56,0,0,6.2,0,0,1.13,0,1.97,11.84,0,0,0,0.85,0.28,0.28,0,0,1.13,0,0,0
21Day,3.33,5.55,0,21.83,0,1.48,0,8.14,0.74,1.11,0,0.37,2.96,11.47,0.37,3.33,1.48,2.59,10.36,0,0,9.25,0,3.7,6.66,2.22,0.37,0,1.85,1.48,6.29,1.11,0,0,0,0,5.92
3Month,0.21,15.19,1.77,111.19,0.1,0,0.83,7.28,16.23,5.41,0.31,9.78,81.97,1.98,6.45,1.25,3.02,10.09,8.74,1.98,0.1,8.32,0.83,1.14,0.83,4.16,1.25,0,0.31,1.25,133.97,0.94,0,0.31,27.98,21.74,34.22
22Month,0.41,8.88,1.37,34.71,0,0,0.55,6.83,8.75,103.58,76.39,14.35,37.99,9.57,9.84,0.27,0.41,15.03,4.78,0,0.68,5.74,0.14,0.27,0.27,6.56,0.55,2.73,0,0.41,50.29,0.82,0.82,0,0.55,0,20.36
