stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,3,2,0,7,0,0,0,0,0,0,1,0,0,0,0,0,1,1,8,21,0,0,0,0,2,129,1,0,2,0,0,0,0,0,0,0,0,0
72hpf,2.82,0.85,0,5.07,0.85,0.56,0,0,0,0,0,0,0,0,1.69,0,2.82,5.64,0.85,6.48,0,0.28,0,0,30.72,42.28,0,0.56,5.64,0.85,0.28,1.97,0.28,0.85,0.56,0,0,0
21Day,7.03,1.11,0,17.39,0,7.77,0,7.4,0,0,0.37,0,1.11,0.37,9.99,0.74,0.37,5.92,2.96,14.06,0,0,1.48,0,16.28,24.42,0,0,5.92,3.33,0.37,2.96,0.37,0,0.74,0,0.37,3.33
3Month,0.31,1.46,0.62,31.52,0,0,0.94,1.46,0.21,2.6,13.73,0,29.85,9.15,2.81,9.88,2.39,6.24,11.03,5.3,0.62,0.1,2.18,2.29,1.14,1.46,1.56,0.73,0.94,0.62,54.19,0.31,0,0,0,2.39,17.16,17.06
22Month,0,3.69,0.82,13.12,0,0,0.68,0.82,0.14,2.19,22.96,7.24,107.27,5.19,5.88,11.21,0.55,2.05,15.44,6.56,0.41,3.01,1.37,0.14,0.82,0.55,1.37,0.55,0.14,0.14,3.01,1.5,0.55,0,0,0.41,0,4.78
