stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,2,0,0,19,1,0,0,0,0,0,0,0,1,0,0,0,0,2,13,1,6,0,0,0,0,5,37,0,0,1,0,0,0,0,0,0,0,0,0
72hpf,2.25,0.56,0,12.12,2.54,0.85,0,0,0,0,0.28,0,0,0,0,0,0.28,25.37,39.46,0,15.78,0,3.66,1.13,0.85,11.84,18.6,0,0.56,11.56,0.85,0,23.39,0,0,2.82,0,0,0
21Day,5.55,1.48,1.85,24.79,2.59,14.8,0,3.7,0,0.74,0.37,0,0,17.02,1.11,3.7,236.42,3.33,20.35,3.7,78.07,0,0,9.99,0.37,23.68,15.54,1.11,0.74,18.13,18.5,0,23.31,1.85,2.96,1.85,0,0,1.85
3Month,0.21,5.2,1.25,19.35,0.21,0,1.04,0.31,0.1,22.47,3.64,0.31,0,199.61,4.26,0.42,222.6,4.16,7.07,2.5,17.47,4.89,0.42,4.58,7.59,0.83,0.42,0.83,0.73,1.14,3.85,12.79,1.66,0,0,0.52,8.01,2.5,3.12
22Month,0.14,5.6,2.05,10.66,0,0,1.5,0,0.14,8.61,2.05,2.32,0,231.62,0.68,0.41,269.34,1.64,1.37,2.46,11.21,0.14,4.1,1.5,0.27,0.41,0.68,0.96,1.37,0.55,1.37,5.88,1.78,0.27,0,0.14,1.09,0,0.55
