stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,31,2,0,0,0,0,0,0,0,3,0,0,0,0,5,11,1,2,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.85,0,0,24.52,6.76,0.28,0,0,0,0,0,0,0,0,0,0.28,0,16.91,55.52,0,0.28,0,0,0,0,5.36,6.48,0,0,0.56,0,0.28,0.28,0.28,0,0.56,0,0,0
21Day,0,0,1.48,86.58,1.48,3.33,0,0.74,0,2.59,0,0,0,0.37,0,0.74,0.74,6.29,79.18,3.7,1.48,0,0,2.96,0,4.44,2.96,0.74,0,1.85,1.85,0,0.74,0,1.48,0.74,0,0,0
3Month,0.62,0.52,7.18,276.48,0.73,0,0.73,0,0.1,48.47,3.22,0,0,10.19,4.06,0.31,82.28,14.56,33.08,11.44,3.95,0.62,0,2.6,0.94,1.66,0.52,1.77,0.21,0.1,3.33,3.02,0,0,0,0,1.25,2.08,2.6
22Month,0.14,0.14,20.5,107.68,2.19,0,0,0,0,36.76,2.05,1.23,0,11.75,1.37,0.27,62.18,3.55,8.75,4.65,1.91,0,0.14,1.23,0,0.82,0.27,1.37,0.27,0,0.55,0.41,0.68,0.14,0,0,0.27,0,0.41
