stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,1,2,21,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,2.25,0.85,0,3.66,1.97,25.08,0,0,0,0,0.28,0,0,0,0,0,0.56,6.48,0,2.25,0,0,0,0.56,5.36,1.69,0,0,0,2.54,0.28,0,0.28,0.28,0.28,0,0,0
21Day,2.22,0.37,0,9.25,1.85,7.4,0,5.55,0,0,0,0,0,0,0.74,0.37,1.11,3.33,0.37,3.7,0,0,0.37,0,2.59,1.48,0,0,0,2.22,1.11,0.74,0,0.74,0,0,0,0.74
3Month,0.31,1.98,1.04,51.18,1.66,0,1.14,0.73,0.21,3.22,5.82,0.31,32.45,3.54,0.73,5.3,13.52,22.16,7.39,21.22,8.22,0.1,2.29,2.08,1.04,0.42,0.62,0.42,0,0.42,2.39,28.29,0.83,0.1,0.31,2.6,148.85,6.45
22Month,0.55,1.5,1.5,17.76,1.23,0,1.5,1.5,0.14,1.5,2.87,3.14,94.15,2.46,2.32,3.69,1.78,5.19,3.96,14.21,0.68,1.64,0.96,0.14,0.41,0.41,0.27,0.55,0.68,0.55,0.68,18.86,3.83,0.68,0.27,0.96,0.55,2.19
