stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,1,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0
72hpf,0.56,0,0,27.06,0.56,0.28,0,0,0,0,0,0,0,0,0,0,1.13,15.78,0.28,3.38,0,0,0.28,0,26.49,5.64,0.56,0,0,4.79,0,0.28,1.69,0.28,0,33.82,0,0,0
21Day,1.11,0.37,0,15.91,0,0.74,0,0,0,0,0,0,0,0,0.37,0,0,8.88,0.37,8.88,0,0,3.7,0,19.61,2.59,0,0,0,4.07,1.48,0.37,0.37,0.37,1.11,11.84,0,0,0
3Month,0.21,12.79,1.66,213.55,0.1,0,1.87,0.21,0.52,2.18,3.54,0,10.82,4.58,0.31,10.3,3.95,280.43,2.81,24.13,2.7,0.1,5.82,1.46,12.07,0.31,1.14,0.73,0,2.5,3.02,75.93,0.31,0.21,0,4.99,90.08,21.64,3.22
22Month,0,2.6,1.91,27.47,0,0,0.68,0,0,0.55,1.23,0.96,13.25,0.41,0,7.65,0.41,35.94,0.96,11.34,0.82,1.09,2.32,0,5.88,0.14,0.68,0.41,0.27,5.06,0,8.2,0.14,0,0,0.68,9.57,0,0.82
