stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,7,0,0,74,1,0,0,0,0,0,0,1,0,0,0,0,2,0,1,152,0,0,0,0,8,538,0,0,27,0,0,0,0,0,2,0,0,0
72hpf,11.84,1.13,0,21.14,19.45,5.07,0,0,0,0,0,0,0,0,0.28,0,4.79,16.07,0.28,189.4,0,0.28,1.97,0,32.13,96.11,0,0,115.84,0.56,0,14.09,0,0,27.62,0,0,0
21Day,11.1,0,0.37,70.67,17.76,9.25,0,0.74,0,0.74,0,0,0.74,0.74,1.48,0.37,2.59,8.14,1.85,366.29,0.74,0,10.73,0,19.98,41.81,0,0.37,58.09,11.1,0,9.25,0.37,1.48,7.4,0,0,0.37
3Month,1.04,1.46,0.21,78.32,0.83,0,0.62,0.42,0.73,5.2,0.21,0,9.36,2.39,0.42,3.02,1.14,21.95,1.77,123.26,17.99,0.1,2.91,0.73,0.83,2.5,1.98,0.42,3.85,1.56,1.77,3.74,0.21,0,4.47,9.88,1.04,1.04
22Month,0.27,1.23,1.5,85.13,0.41,0,1.5,0,0.14,2.6,1.5,0,14.62,0.82,0.27,1.37,0.41,7.38,1.91,59.44,1.09,0.41,1.5,0,0.27,1.37,2.73,0.14,5.06,0.14,0.41,14.62,0.27,0,1.64,0.82,0,0.82
