stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,3,6,14,11,0,0,0,2,14,105,0,0,0,1,0,0,0,0,0,1,0,0,0
72hpf,5.64,1.69,0,6.48,0.28,2.54,0,0.28,0,0,0,0,0.28,0,1.69,0,8.17,19.73,1.69,7.61,0,3.66,0.28,0.56,68.21,28.18,0.28,0,0,8.46,1.13,0.28,4.51,0.85,0,1.41,0,0,0
21Day,11.84,1.11,2.22,33.3,0.37,5.92,0,8.51,0,0,0.37,0,2.22,0.37,8.88,1.85,2.22,8.88,4.44,23.68,0,0,1.85,0.74,23.68,12.58,0.37,0.37,0,8.88,2.96,0.74,2.96,0.74,2.59,0,0,0,3.33
3Month,0.42,3.43,2.6,54.92,0.31,0,1.56,1.77,0.1,7.07,10.3,0.1,132.93,8.63,3.74,31.1,8.53,14.04,14.67,17.27,3.43,0.42,3.85,3.74,2.5,0.52,2.7,1.77,0,0.94,3.54,52.84,0.73,0.1,0,0.52,4.68,23.51,14.56
22Month,0.27,3.69,2.73,16.12,0.14,0,0.82,1.91,0,2.05,11.75,6.01,172.31,4.1,7.38,29.93,1.23,3.96,15.58,19.13,0.27,4.37,1.78,0.27,0.68,0.41,3.28,1.78,3.01,0.96,0.96,26.92,0.96,0.82,0.14,0.14,1.09,0.27,4.37
