stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,6,13,0,58,2,2,0,5,0,1,0,1,1,0,0,0,5,46,57,122,0,0,0,3,24,1153,0,0,0,22,0,0,0,0,0,4,0,0,0
72hpf,9.58,2.82,0,11.84,2.25,9.3,0,2.82,0,0,0,0,0.28,0,2.82,0,15.22,21.14,2.54,51.58,0,3.66,0.56,0.28,83.43,269.16,0.56,0.28,0,20.86,3.1,0,9.3,0,0,1.41,0,0,0
21Day,19.98,1.48,1.48,31.45,0.74,75.85,0,42.92,0,2.96,0.37,0,2.22,0.74,20.72,0,4.07,4.81,7.03,55.5,0,0,5.18,0,21.46,95.46,0.37,0,0,17.76,7.77,1.11,12.21,1.48,2.22,0.37,0,0,4.44
3Month,0.21,0.94,1.04,29.96,0,0,1.04,3.02,1.98,14.35,0.1,0,14.87,11.65,5.3,5.41,1.14,5.41,9.26,7.39,1.46,0,1.56,1.87,1.46,2.39,0.62,0.42,0,0.42,1.77,224.26,0,0.1,0,0.52,4.89,180.57,16.85
22Month,0.27,0.14,1.64,6.42,0,0,0.41,1.23,1.09,21.45,0.96,0,8.47,4.1,9.16,11.62,0.41,0.68,19.54,3.01,0,0.41,0.27,0,0.27,0.41,0.14,0.96,1.37,0.41,0.14,22.41,0.27,0.14,0,0,0.41,0.82,2.6
