stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,362,81,0,498,13,19,0,8,0,0,5,0,45,4,0,3,4,133,221,477,874,0,2,0,17,450,6029,3,0,0,92,0,0,0,2,0,0,50,0,0,0
72hpf,387.54,70.18,0.56,258.17,75.25,154.73,0,17.19,0,0.28,9.02,0.56,0,12.12,0,30.72,2.54,339.35,689.96,94.7,606.54,0,115.84,23.11,34.1,2953.77,1992.1,14.66,29.31,0,495.49,36.08,0,3.38,226.61,41.71,31.29,86.53,0,0,0.56
21Day,527.6,45.14,40.7,1278.67,52.17,549.43,0,316.71,0.37,9.99,28.86,1.48,0,190.54,24.42,312.64,223.84,192.02,608.26,219.03,1104.41,2.22,3.33,143.92,17.76,956.79,761.8,21.46,29.23,0,444.72,183.14,0,14.06,133.2,62.53,180.92,46.25,2.22,0.37,92.87
3Month,25.48,44,72.5,802.91,10.61,0,23.2,27.88,2.18,125.44,182.65,4.06,0,3527.42,184.63,52.32,1078.34,220.72,234.25,284.69,233.21,57.94,8.01,94.76,176.72,57.83,9.47,57.52,29.33,0,16.85,91.53,1.14,582.29,14.15,1.66,0.31,7.49,65.95,117.75,190.98
22Month,12.98,51.65,71.6,250.89,3.01,0,21.32,19.4,1.09,78.16,318.94,156.05,0,4681.88,94.15,109.05,802.54,40.99,50.7,429.9,190.08,7.65,82.81,48.24,11.75,27.74,4.51,43.73,33.34,15.17,7.79,11.75,0,90.19,25.28,20.09,0.14,2.32,6.97,0,51.93
