stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,61,6,0,43,1,0,0,1,0,0,1,0,4,0,0,0,0,8,29,43,55,0,1,0,0,55,475,0,0,0,8,0,0,0,0,0,2,0,0,0
72hpf,31.29,2.54,0,10.15,1.97,3.1,0,4.23,0,0,0.56,0,0,0.56,0,3.66,0,27.34,34.67,14.66,19.17,0,11.27,1.13,1.69,178.13,106.26,1.41,1.13,0,16.91,3.38,0.28,8.17,3.1,1.97,4.79,0,0,0.28
21Day,46.62,1.48,5.55,75.11,2.22,14.43,0,38.85,0,0.37,1.11,0,0,15.17,0.74,25.16,14.8,8.51,21.09,17.39,58.46,0,0,6.66,2.22,55.87,61.79,1.11,4.44,0,26.64,12.21,1.85,14.8,6.66,7.03,4.44,0,0,4.81
3Month,2.18,1.56,3.22,34.95,0.1,0,0.83,0.83,0.21,4.89,5.41,0.1,0,128.88,7.7,2.5,34.95,5.72,8.11,10.4,10.82,2.08,0.1,2.39,4.06,2.7,0.94,2.81,1.04,0,0.1,3.95,52.01,1.14,0.21,0,0.31,2.5,3.02,6.14
22Month,0.14,1.91,1.91,10.93,0,0,1.37,1.23,0.14,1.5,11.89,5.88,0,219.87,3.55,4.92,27.06,1.23,0.96,9.29,8.75,0.14,6.97,1.91,0,1.5,0.27,0.96,2.05,4.65,0,0,15.17,1.23,1.64,0,0.14,0,0,1.37
