stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8,2,0,30,10,0,0,0,0,0,0,0,0,0,0,1,6,1,28,0,0,0,0,29,521,0,0,0,0,0,1,0,0,3,0,0,0
72hpf,13.81,1.13,0,14.09,7.05,6.76,0,0,0,0,0,0,0,0,0,1.69,22.83,1.13,20.01,0,0.56,1.13,0.28,547.35,356.82,0,0.85,18.32,0.28,0,42,3.38,5.07,5.92,0,0,0.28
21Day,6.29,1.85,0.37,21.83,5.55,11.84,0,2.59,0,0,0,1.48,0.37,4.44,2.96,1.48,11.47,3.7,18.5,0,0,0.37,0,304.5,220.88,0.37,0.74,6.29,13.32,0,46.62,5.18,10.73,1.85,0,0,1.85
3Month,0.1,0.1,0,10.61,0.83,0,0.21,0,0.21,0.31,0,1.77,0.52,0,1.98,0.73,3.95,0.83,0.94,0.1,0,0.31,0.31,16.02,2.81,0.52,0,0.1,0.21,0.62,1.87,0.1,0,0.83,0.1,0.21,0.31
22Month,0,0.68,0.55,5.06,0.14,0,0.14,0,0.27,1.64,0.14,12.85,0.27,0,3.55,0.14,1.23,1.78,1.5,0.14,0.55,0.27,0,9.7,0.82,0.41,0.27,0,0,7.38,3.55,0.55,0,0.27,0,0,0.27
