stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,11,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.13,1.13,0,1.97,0,0.85,0,0,0,0,0,0,0,0,0,0,0,5.92,3.1,0,12.97,0,0,0,0.28,6.48,6.2,0,1.41,0,5.36,0.28,0.28,18.6,0,1.97,0,0,0
21Day,1.48,0.37,0,2.59,0,0.37,0,0,0,0.37,0,0.37,0,0,0,0,0.74,0.37,1.85,0.37,2.22,0,0,1.48,1.11,2.96,4.07,0.37,0.37,0,0.37,0.37,0.74,9.99,0.37,0.74,1.11,0,0.37
3Month,0.31,1.66,0.21,27.67,0,0,0.1,0,0.1,11.86,0.42,0.1,0,3.54,0.83,0.1,0.94,0.62,0.62,0.94,3.12,0.31,0,6.35,15.19,0.73,0.52,0.94,0.1,0,0.1,0.62,22.47,0.42,0,0.1,34.01,12.69,0.62
22Month,0.41,2.46,0.55,21.73,0.41,0,0,0.14,0,6.01,1.09,0.68,0,8.61,0.14,0.14,1.37,0.14,0.55,0.68,0.68,0,0.14,3.83,1.23,0.55,0.68,0.41,0.41,0.14,0,0.27,11.62,0.41,0,0,2.87,0,0.14
