stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,4,0,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,2.82,0.28,0,47.91,0.56,1.69,0,0.56,0,0,0,0,0,0,0,0.28,249.72,0.85,4.51,0,0,0,0,14.94,10.15,0,0.28,0,4.51,0.28,0.56,1.97,0,0.28,0,0,0,0
21Day,5.92,0,0.37,382.94,2.59,15.54,0,2.96,0,1.11,0,4.44,1.11,2.96,1.85,3.33,439.17,3.33,20.72,0,0,1.11,0,19.98,12.58,0.74,0.37,0,7.4,14.8,1.48,2.22,1.48,4.44,1.85,0,0,4.81
3Month,1.56,4.99,3.74,392.14,0.62,0,3.22,0.62,9.47,27.25,0.83,70.11,24.24,2.91,37.55,18.2,1450.73,20.49,31,6.24,0.83,6.03,5.1,3.12,0.94,3.33,1.98,0,1.87,10.51,49.1,1.25,0.21,0,0.1,13.83,25.48,18.31
22Month,0.68,1.91,0.96,100.85,0.27,0,0.82,0,1.78,7.38,2.05,31.84,3.14,0.27,4.51,1.78,314.84,5.88,7.79,0.27,2.46,0.82,0,0.68,0.14,1.09,0.68,0.41,0.82,0.82,7.52,0.55,0.96,0,0,0.41,0.14,2.6
