stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,2,0,7,1,0,0,0,0,0,0,0,0,0,0,1,2,3,18,0,0,0,0,10,117,0,0,0,1,0,0,0,0,0,0,2,0,0,0
72hpf,5.07,1.13,0,3.66,1.13,0.85,0,0,0,0.28,0,0,0,0.85,0.28,1.41,5.07,0.56,6.76,0,0.85,0.28,0,40.59,27.34,0,0.28,0,2.82,0.56,0,0,4.23,1.13,0.28,0.56,0,0,0
21Day,5.18,0.74,0.37,11.1,0.74,2.22,0,4.81,0,0,0,2.22,0,5.18,1.11,0,3.7,2.22,15.54,0,0,1.85,0,20.72,7.4,0,0.74,0,2.22,1.11,0,0,2.96,0.74,0.37,0,0,0,1.48
3Month,0.31,2.91,0.21,29.33,0,0,0.42,0.73,3.54,3.64,0,58.35,7.07,2.5,17.79,1.87,8.74,7.91,11.96,2.81,0.21,2.39,2.81,1.77,0.73,1.04,1.14,0,0.73,1.98,0.1,48.68,0.1,0,0,0.42,2.29,1.66,6.76
22Month,0.14,2.05,0.68,7.52,0.14,0,0.82,0.27,0.68,9.57,5.06,77.34,1.78,2.6,13.12,0.55,1.23,5.74,8.06,0.55,0.68,1.23,0,0.96,0,1.5,0.55,0.27,0.55,0.14,0,5.19,0.96,0.41,0,0.14,0.41,0,2.19
