stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
72hpf,0.56,0.28,0,1.69,19.17,0.28,0,0,0,0,0,0,0,0,0,0,0.28,6.2,0,5.07,0,0,0,0,9.58,1.41,3.1,0,2.82,0,0,0.56,0.85,0,0,5.36,0,0,0
21Day,1.11,0,0.74,1.85,55.87,2.22,0,0.74,0,0,0.37,0,0,0,0.37,0,0.37,14.43,0.74,2.59,0,1.85,0.37,0,3.33,2.22,8.51,0,0.74,2.59,0,1.48,1.48,0,0.37,0.37,0,0,0.74
3Month,0,0.52,0.52,14.98,15.71,0,0.1,0.31,0.1,0.52,1.87,0,6.24,2.08,0.42,3.85,0.94,4.06,1.98,14.87,5.72,0.21,0.83,1.98,1.04,0,40.36,0.31,0,1.56,0.1,28.6,0.31,0,0,1.25,0.62,18.2,0.73
22Month,0.27,0.27,0.14,7.52,5.74,0,0.55,0.14,0,0.27,1.64,0.27,6.29,0.55,0.27,0.68,0,2.19,1.5,16.67,0.68,0.27,0.68,0,0.14,0.14,30.06,0.41,0,0,0,25.14,0.14,0.14,0,0.41,0,0,0.96
