stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,0,0,0,0,4,43,0,0,0,1,0,0,0,0,0,0,0,0
72hpf,1.41,1.13,0,2.25,0.56,0.85,0,0.28,0,0.28,0,0,0,0,0,0.85,3.95,0.28,5.36,0,0.56,0,0,12.4,7.89,0,0,0,7.89,0,0.28,1.13,0,0,0,0,0
21Day,1.11,0,0.37,5.92,0,2.22,0,1.11,0,0.37,0,0,0,3.7,0,0.74,2.59,2.96,4.44,0,0,0.37,0,5.18,1.85,0,0,0,1.48,0.37,0.37,0,0,0.74,0,0,0
3Month,0,1.77,0.52,13.83,0.21,0,0.21,0.42,1.66,3.22,0.1,9.88,3.64,1.77,4.78,1.04,6.66,8.01,6.97,2.5,0,1.56,1.77,0.42,0.31,1.14,0.52,0,0.31,0.21,11.34,0,0,0.42,1.87,2.39,1.87
22Month,0,1.64,0.41,5.88,0.14,0,0.27,0,0.55,5.88,4.65,33.75,1.5,2.19,5.74,0.27,1.64,7.79,2.05,0.27,0.41,0.27,0,0.68,0.27,0.41,0.27,0.96,0.14,0,3.42,1.09,0.27,0,0.14,0,0.27
