stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8,10,0,38,0,1,0,0,0,0,0,0,0,0,0,0,3,16,20,34,0,0,0,1,20,220,1,0,0,7,0,0,0,0,0,0,1,0,0,0
72hpf,10.15,12.97,0,28.47,6.48,13.25,0,0.56,0,0,1.69,0,0,0,1.13,0,17.47,72.72,9.3,41.71,0.28,2.54,1.13,0.85,66.23,48.48,0,0.56,0,34.1,0.56,0,0.28,13.25,6.48,3.66,4.79,0,0,0
21Day,28.49,12.21,2.96,173.15,5.92,30.71,0,14.43,0,1.11,4.44,1.11,4.44,4.07,59.57,6.29,11.84,129.13,28.12,95.83,0.37,0,21.83,1.11,28.12,31.82,0.74,3.7,0,27.38,14.06,0,0.37,7.4,4.07,8.51,3.33,1.11,0.37,49.58
3Month,0.94,17.27,6.45,176.31,0.94,0,2.6,4.37,0.21,40.25,94.76,0.31,51.8,136.47,14.98,81.45,15.29,34.85,83.94,39.94,11.44,0.1,19.04,7.18,4.37,1.04,8.32,2.5,0,3.74,5.3,0.52,15.71,0.73,0.1,0,0.42,23.3,22.26,144.69
22Month,1.64,50.97,12.16,123.26,0.96,0,4.37,5.47,0.27,29.79,151.54,89.51,235.72,47.83,26.24,113.69,5.88,17.49,98.66,54.39,1.23,5.74,14.62,0.68,5.19,1.64,9.7,8.47,1.78,3.28,1.5,0,14.48,6.01,4.51,0,0.14,8.61,0,65.46
