stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,2,0,0,6,0,0,0,0,0,0,0,7,0,0,0,1,1,7,6,4,0,0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,0,0
72hpf,0.56,0.56,0,3.95,1.13,1.41,0,0,0,0,0,0,0,0,0.28,0,5.64,18.32,2.82,2.54,0,0.28,0,0,5.36,2.25,0,0,6.76,0,0.28,1.69,0,0,0.28,0,0,0
21Day,2.22,0,2.59,47.36,0.37,4.44,0,0.74,1.85,0.74,0,0,1.48,0.74,3.7,14.8,3.7,18.87,4.07,14.06,0,0.37,2.96,0.37,5.92,3.7,0.74,0,3.7,0.74,0.37,0.74,0.74,1.11,1.11,0,0,2.59
3Month,0.31,0.94,1.25,14.35,0.1,0,0.1,0,6.87,1.87,0.1,0,3.12,1.04,0,18.52,0.52,1.56,2.5,1.35,0.31,0,2.29,0.21,0.42,0,0.73,0,0.1,0.42,2.6,0,0,0,0,0.42,2.18,0.94
22Month,0,0.55,0.96,1.5,0,0,0,0,3.01,1.37,0.68,0,8.2,0.27,0.14,7.65,0.14,0.14,1.37,0.82,0,0,0.96,0,0,0,0.41,0.14,0,0,0.41,0,0,0,0,0,0,0
