stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,2,0,44,0,0,0,0,0,0,0,0,2,0,0,0,1,3,262,4,20,0,0,0,0,1,27,0,0,0,3,0,0,0,0,0,0,0,0
72hpf,2.82,1.41,0,34.95,0.56,2.82,0,0,0,0,0,0,0,0.28,0,0,1.69,101.47,218.15,0.56,7.89,0,9.86,0,0.28,29.31,13.81,0.28,0.56,0,26.21,1.13,0,0.28,0.56,3.1,0,0,0
21Day,1.48,0.37,0.74,69.19,1.11,2.22,0,0.37,0,1.11,0,0,0,23.31,0,0.74,14.43,1.85,23.68,0.37,12.58,0,0,1.11,0.37,8.88,2.96,0.37,0.37,0,11.1,4.07,0,0.37,0.74,1.48,0,0,1.85
3Month,0.1,0.83,1.98,83.11,0,0,0.42,0,0.1,37.76,2.08,0,0,241.53,4.06,0.1,22.99,3.12,8.01,1.35,3.54,1.04,0.52,1.25,1.77,6.35,0,1.35,0.83,0,0.21,4.37,3.22,0.1,0,0.31,2.18,1.14,1.14
22Month,0.27,0.96,1.91,14.48,0,0,0.55,0,0,6.42,1.23,2.73,0,123.53,0.41,0.14,28.01,1.09,0,0.41,1.23,0,2.6,0.55,0.14,3.14,0,0.27,0,0.14,0,0.68,1.23,0.27,0,0.14,0.27,0,0.14
