stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,24,0,0,0,0,2,152,0,0,1,0,0,0,0,0,1,0,0,0
72hpf,1.69,6.48,0,2.82,0.28,1.13,0,0.85,0,0,0,0,0,0,0,0,1.13,3.38,2.54,42,0,0.28,2.82,0,24.8,9.02,0,0.28,27.06,0,0.28,17.76,0,0,5.07,0,0,0
21Day,0.37,6.29,0.37,5.55,0,1.11,0,1.11,0,0,0.37,0,0.37,0.37,0,0,0.37,1.85,8.14,47.73,0,0,15.91,0,6.66,4.44,0,0.37,14.06,2.22,0,7.4,0.37,0.74,1.48,0.37,0,0.37
3Month,0,16.64,0.52,12.59,0.21,0,0.21,5.62,0.21,0.62,0.94,0.42,7.18,0.73,0.42,1.35,1.66,2.08,6.03,31.21,3.33,0,7.7,0.31,0.62,0.1,0.31,0.1,0.21,0.62,2.6,0.31,0.1,0,1.77,2.81,0.52,0.42
22Month,0.14,14.89,0.14,11.34,0.27,0,0.96,3.96,0,0.14,1.78,0.14,7.38,0.55,0.41,1.09,0.68,0.68,15.99,37.99,1.09,0.27,4.92,0.14,0.41,0.27,0.27,0,0.14,0.27,3.69,0.82,0,0,0.55,0.82,0,1.09
