stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.13,0,0,0.56,0.28,1.97,0,0,0,0,0,0,0,0,0,0.56,2.54,0.28,5.64,0,0,0,0,190.53,20.57,0,0.28,0,3.66,0.28,0,8.46,1.13,0.28,0.56,0,0,0
21Day,0.74,0.37,0.37,2.96,0.37,4.44,0,0.74,0.37,0,0,0.37,0.37,0,0,0,1.48,0.37,8.51,0,0,4.44,0.37,106.19,15.54,0,0.37,0,3.33,3.7,0.37,27.38,1.85,1.85,0.37,0.37,0,0.37
3Month,0.21,0.52,0.42,4.16,0.1,0,0.1,0,0.83,1.14,0,6.87,1.77,0.1,2.18,0.62,1.25,0.94,6.76,0.52,0,13.42,0.62,7.7,1.35,2.7,0.31,0,0.1,0.73,104.95,2.6,0.1,0,0.42,0.52,115.15,0.73
22Month,0,0.27,0.27,1.78,0,0,0.27,0,0.41,1.5,0.82,17.22,0.68,0,1.64,0.27,0,0.82,2.87,0,0.41,4.24,0,10.8,1.64,1.09,0.14,0.55,0.14,0.68,20.77,4.92,0.14,0,0.14,0,0.14,0.68
