stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,26,7,0,465,2,2,0,0,0,0,0,1,4,0,0,1,0,8,307,25,365,0,0,0,1,352,2263,0,0,69,0,0,1,0,0,19,0,0,0
72hpf,6.48,2.54,0,133.31,3.95,7.89,0,0.28,0,0,0.28,0,0,0,0,0.56,0,1.13,226.04,1.13,113.02,0,0,1.41,0,73.56,102.31,0.28,0.56,171.36,0,0,7.33,0.28,0,18.88,0,0,0
21Day,6.66,0,0,87.32,2.96,10.73,0,1.48,0,0.37,0.37,0.37,0,0.74,0,2.22,1.85,1.11,65.86,2.22,212.74,0,0,5.55,0,24.05,46.25,0.37,0.37,269.35,9.62,0.37,3.7,1.48,2.22,5.18,0,0,0.74
3Month,0.52,2.18,0.31,19.97,0.73,0,1.04,0.1,0.21,1.25,6.97,0.73,0,9.47,2.6,0.21,2.81,1.25,29.54,2.6,209.91,83.42,0,3.02,0.73,4.78,1.46,0.73,0.21,2.91,1.25,36.2,0.31,0,0,0.94,2.6,9.67,1.77
22Month,0,3.96,0.41,12.03,0.27,0,2.32,0.14,0.14,0.68,6.01,3.14,0,17.9,0.82,0.27,1.64,0.41,14.35,2.6,312.52,20.91,1.23,4.78,0,5.19,2.46,0.55,0.68,0.82,0.27,7.38,0.82,0.27,0,0.14,0.55,0,2.19
