stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,1,0,29,0,0,0,0,0,0,0,0,0,0,4,0,0,0
72hpf,1.13,0.28,0,0.28,0,0.85,0,0,0,0,0,0,0,0,0,0.85,2.82,0,1.69,0,0,0,0,67.64,27.62,0,0.28,0,1.97,0.28,0,0.28,1.13,0,0.28,16.63,0,0,0
21Day,0.74,0,0,4.44,0.37,1.11,0,0.37,0,0.37,0,0,0,0,0.37,1.85,1.48,1.85,1.48,0,0,0,0,39.59,27.01,0.37,0.37,0,1.11,2.22,0,0,1.85,0.37,0.74,13.32,0,0,0.37
3Month,0,0.1,0,1.98,0,0,0,0,0.1,1.56,0,1.66,0.62,0.1,0.83,1.66,0.52,1.35,0.52,0.1,0.1,0.62,0.1,1.14,0.62,0.21,0,0,0.1,0.1,0.1,8.11,0.42,0.42,0.1,2.29,0.42,21.84,0.62
22Month,0.41,0.27,0.41,0.41,0.27,0,0.27,0,0.14,4.65,0.27,7.11,2.19,0.41,1.91,0.27,0.41,3.14,0.96,0,0,0.14,0,1.78,0.68,0,0.55,0.14,0,0,0,2.32,0.55,0.41,0,2.05,0.14,0.14,0
