stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,53,1,0,4,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,36,0,0,0,0,12,51,2,0,0,0,0,0,0,0,0,1,0,0,0
72hpf,37.2,1.69,0,9.02,12.4,8.17,0,0.28,0,0,0,0,0.28,0,0,0,3.1,18.32,1.69,19.45,0,1.41,0,1.69,1327.79,47.91,5.07,2.54,0,42.84,0.56,0.85,14.94,5.64,1.69,1.13,0,0,0
21Day,43.29,0.37,0.74,18.13,8.51,12.58,0,1.85,0,0.74,0,0,1.48,0.74,5.92,1.48,2.22,15.54,3.7,25.9,0.37,0,2.22,0,489.86,14.8,5.55,2.22,0,14.43,17.39,1.85,4.81,18.13,14.06,1.85,0,0,2.59
3Month,0,0.52,0.31,18.52,1.77,0,0.1,0.31,0.21,1.56,0,0,5.3,1.25,0.1,1.25,6.97,3.74,1.66,14.77,1.46,0,1.56,1.25,24.44,0.94,14.77,0.31,0,7.8,1.25,36.72,2.6,0.1,0,0.21,0.52,25.28,3.02
22Month,0.14,0.27,0.27,11.48,1.64,0,0.55,0.68,0.14,1.37,0.68,0,15.58,0.14,0.14,1.78,1.37,1.37,1.23,22.14,0.27,0.27,0.82,0.14,21.45,0,18.99,0.27,0.14,6.97,0.41,12.71,7.11,10.25,0,0.68,0.14,0.14,2.6
