stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,2,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,30,129,1,22,0,0,0,0,8,32,0,0,1,0,0,0,0,0,0,0,0,0
72hpf,6.48,8.74,0,45.38,0.28,7.61,0,0,0,0,0,0,0,0,0,0,14.09,366.12,0.28,183.48,0,0.28,22.27,0,71.59,49.89,1.97,2.82,98.65,0.56,0,14.09,0.56,0,1.41,0,0,0
21Day,14.43,9.25,1.11,449.9,1.85,17.76,0,1.85,0,0.37,1.48,0.37,1.85,0,5.92,1.48,21.83,299.69,5.18,341.5,0.74,0,162.79,0,79.55,29.6,1.85,25.16,85.47,16.65,0,7.77,2.96,7.03,4.07,4.07,0,1.85
3Month,0,11.13,0,133.25,0,0,0.52,0.1,0.31,1.25,2.91,0,4.99,2.08,0.1,1.87,19.97,30.69,2.39,52.74,6.66,0,22.47,1.14,1.56,0.31,1.04,8.43,3.54,1.46,1.56,0.73,0.1,0,0.62,5.2,0.83,1.46
22Month,0.14,12.57,0.14,60.26,0.41,0,0.55,0,0.27,0,1.91,4.24,9.98,1.5,0,1.37,3.96,6.42,0.68,53.84,2.32,0.27,18.58,0.27,2.32,0.41,0.68,13.94,0.96,0.41,0.27,1.64,0.14,0,0.27,1.37,0,0.68
