stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,5,1,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.13,0,0,2.25,2.54,1.41,0,0,0,0,0,0,0,0,0,0,0,2.82,2.82,0.56,3.66,0,0,0,0.28,103.16,5.36,0.56,0.28,3.95,0.28,0,0,0.28,0,0,1.13,0,0,0
21Day,1.48,0.37,1.11,5.55,0.74,2.96,0,0.37,0,0,0,0,0,0.74,0.74,2.22,25.16,0.37,4.07,1.11,5.18,0,0,1.48,0,36.26,2.96,2.96,0,2.59,1.85,0,0,1.85,0,1.11,0.74,0,0,1.85
3Month,0.1,0.21,2.91,4.16,0.62,0,0,0.1,0,1.14,0.94,0,0,3.95,8.63,0.1,87.06,0.42,1.46,1.14,3.22,0.31,0,27.67,0.42,3.64,0,2.5,0.21,0,1.25,0.1,3.02,0.21,0,0,0.21,0.31,4.16,1.66
22Month,0,0.27,3.28,2.32,0,0,0.41,0,0.14,1.91,1.37,0.27,0,5.19,2.19,0.14,80.08,0.14,0.41,0.96,3.42,0,0.41,12.3,0,2.32,0.14,2.87,3.96,0.14,0.41,0,2.32,1.23,0.27,0,0.14,0.14,0,0.68
