stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,120,127,0,132,9,2,0,5,0,1,0,1,4,1,0,1,0,14,8,36,492,0,0,0,4,96,4439,0,0,128,0,0,0,0,0,20,0,0,0
72hpf,87.65,43.4,0,42,8.74,14.37,0,0,0,0,0.85,0,0.28,0,0,0.85,0,18.04,30.44,3.1,423.05,0,1.97,7.61,2.25,474.35,461.67,1.69,2.25,291.15,1.97,0,151.63,1.13,1.41,17.19,0,0,0
21Day,62.16,11.84,4.81,34.78,1.48,14.8,0,2.22,0,0.74,1.48,0.37,0,1.11,1.48,9.62,11.47,1.11,16.28,6.29,414.39,0,0,25.9,1.11,229.02,150.95,0,9.99,159.46,22.57,1.85,54.76,4.44,5.18,8.51,0.37,0,2.22
3Month,1.56,24.55,7.59,12.17,0.31,0,0.62,0.1,1.35,2.81,18.41,0.31,0,10.4,9.57,0.73,160.08,2.39,3.64,6.55,73.02,5.93,0,2.91,11.65,1.56,2.91,1.56,3.85,3.95,2.39,31.62,4.58,0,0,3.02,9.15,7.7,6.14
22Month,0.27,20.91,6.15,6.83,0,0,0.55,0.41,0.14,2.73,6.7,14.07,0,20.77,3.28,1.78,163.16,0.14,1.37,5.06,48.37,1.91,0.55,3.01,1.09,1.64,2.46,1.5,6.7,1.23,0.55,12.71,9.43,0.41,0,2.32,3.01,0,2.6
