stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,3.1,1.13,0,0,0,0,0,0.28,3.66,1.69,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0
21Day,0.74,0.37,9.99,5.92,0.37,2.96,0,0,0,0,0,0,18.87,0,0.74,20.35,0,3.33,1.85,7.03,0,0,0.37,0.37,5.55,3.7,0.74,0,0,3.33,3.7,0,0,0.74,0.37,1.11,0,0,0,0.37
3Month,0.52,2.08,33.91,43.79,0.1,0,4.26,0.42,0,27.67,8.01,0.31,1319.87,11.86,0.42,220.83,4.78,7.8,6.97,9.15,2.18,1.66,5.72,3.33,1.35,0.42,5.51,1.35,0,0.21,18.2,0.1,6.76,1.04,0.21,0,0,3.43,5.51,6.14
22Month,1.37,18.45,54.39,42.91,0.27,0,4.24,0.55,0.14,35.67,13.8,8.61,2648.95,9.7,1.64,373.74,3.28,3.01,10.11,22.96,0,25.14,12.3,0.55,4.37,0.41,17.63,3.14,4.24,0.68,3.01,0,2.32,0.96,1.78,0,0.27,0.96,0,5.88
