stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,2,0,5,0,0,0,0,0,0,0,0,0,0,0,3,4,3,11,0,0,0,1,2,43,0,0,2,0,0,0,0,0,0,0,0,0
72hpf,2.25,3.95,0,3.95,0.56,1.69,0,0.28,0,0.28,0,0,0,0.28,0,0.85,7.61,1.13,21.98,0,0.28,0.85,0,56.37,18.88,0.28,0.56,11.27,0,0,3.95,1.13,0,1.41,0,0,0
21Day,1.85,2.96,0,25.53,1.11,1.48,0,0,1.85,1.11,0.37,1.48,0,4.07,1.85,1.11,10.73,2.96,17.76,0,0,5.55,0,44.4,14.43,3.7,0,4.44,1.48,0,2.59,7.03,24.42,1.11,0.37,0,2.22
3Month,0,3.43,2.18,39.63,0.21,0,0.73,0.31,4.58,5.1,0,127.73,1.77,0.73,26.84,4.78,12.48,5.93,8.95,8.01,0.42,3.12,1.87,0.42,0.21,3.43,0.62,0.42,2.6,2.18,0.62,0,0,0.31,11.75,0.83,4.47
22Month,0.27,5.06,3.96,14.62,0.14,0,0.41,0.14,2.87,11.75,2.46,159.06,0.82,0.82,26.37,1.64,5.74,5.06,4.51,1.64,9.7,2.32,0,0.27,0,3.01,0.41,0.14,0.14,0.68,1.37,0.55,0.14,0.27,1.5,0,2.6
