stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,3,1,0,917,0,0,0,0,0,0,0,1,0,0,0,0,1,12,10,29,0,0,0,0,5,65,1,0,3,0,0,0,0,0,0,0,0,0
72hpf,5.92,0.56,0,326.66,2.54,4.79,0,0,0,0.56,0,0,0,0,1.13,0,1.13,578.92,2.54,14.37,0,0,0,0,45.66,18.32,0,1.13,9.86,0,0,3.66,0,0,1.13,0,0,0
21Day,3.7,0.74,1.11,377.39,0.37,8.14,0,1.85,0,0,0,0,1.85,0.37,5.92,2.96,2.59,226.43,14.8,26.27,0,0,2.22,0,13.32,7.77,0.37,0.74,5.55,8.88,0,1.48,1.85,2.22,1.48,0,0,1.48
3Month,0.31,5.1,0.94,241.32,0.42,0,2.29,0.31,21.12,8.74,0,0,18.31,8.32,2.7,8.84,6.97,382.57,14.98,15.39,2.7,0.1,12.59,2.08,1.66,0.21,7.07,0.52,1.66,2.91,4.99,0.1,0.1,0,0.52,12.9,3.12,34.33
22Month,0.41,17.08,0.96,82.95,0.14,0,1.37,0.55,7.38,9.02,1.5,0,15.99,5.6,7.38,4.92,1.37,90.6,24.05,15.3,0.55,0.82,13.12,0,1.5,0.14,7.38,0.27,1.5,0.14,2.32,1.37,0,0,0,0.41,0,12.03
