stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,2,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,5,0,0,0,0,26,62,0,0,0,0,0,0,0,0,3,0,0,0
72hpf,12.4,3.66,0,10.71,3.1,8.46,0,0,0,0.28,0,0,0.28,0,1.13,0,3.95,21.42,2.54,17.47,0,1.13,1.13,0,1454.05,103.72,1.41,7.05,22.55,0.56,0,53.83,1.41,0.28,1.69,0,0,0
21Day,7.4,1.48,0.37,29.6,0.74,15.54,0,1.11,0,0.37,0,0,1.11,0.37,4.44,4.44,0,10.36,3.7,35.15,0,0,6.66,0,499.85,31.82,0.74,4.44,8.14,11.84,1.85,46.25,1.85,3.33,2.59,0,0,0.74
3Month,0,0.52,0,4.58,0,0,0,0.1,0.1,0.31,0,0,1.56,0.42,0.21,0.62,1.56,2.5,0.31,3.43,0.21,0,0.31,0.1,1.35,0.21,0.62,0,0,0.21,1.35,0.1,0,0,0.21,0.21,0.83,0.21
22Month,0.14,2.32,0.14,2.32,0,0,0.41,0,0,27.33,0.14,0,8.75,0.55,0.41,0.68,0.14,1.5,0.96,2.6,0.27,0.14,0.27,0,1.5,0.14,0.55,0,0.27,0,2.46,0.41,0.14,0,0.14,0,0,0.14
