stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,11,8,0,0,0,0,0,0,0,0,0,0,47,0,0,1,0,0,0,16,1,62,9,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.13,0,0,9.3,19.73,0.28,0,0,0,0,0,0,0,0,0,1.69,5.64,0,2.25,0,0,0.28,1.97,83.15,15.5,5.92,0,0,2.54,0,1.41,2.25,3.1,1.13,1.13,0,0,0
21Day,1.48,0,0,23.68,8.88,1.85,0,0.74,0,0,0,0,0.37,0.74,0,1.85,2.22,0.37,5.18,0,0.37,0.37,0,27.75,14.06,10.36,0,0,1.11,1.11,1.11,1.11,1.48,3.7,0.74,0,0.37,0.74
3Month,0.52,3.43,1.14,184.53,3.43,0,1.66,0.62,3.64,7.49,0.21,36.51,14.67,0.94,17.99,37.45,10.09,6.87,10.09,2.7,0.1,1.77,9.57,51.07,3.12,50.24,1.66,0,0.83,4.99,98.82,0.94,0.21,0.1,0.94,3.22,417.11,8.01
22Month,0,0.82,1.5,95.52,0.68,0,0.82,0,0.41,1.5,0.55,16.94,0.82,0.27,4.92,3.28,0.27,1.37,3.55,0,0.55,1.23,0.96,15.17,1.09,34.98,0.55,0.68,0.14,0.27,32.93,0.41,0,0,0.27,0.14,1.5,1.23
