stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,7,4,4,0,0,0,0,3,39,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.28,2.82,0,3.66,0,0,0,0,0,0,0,0,0,0,0,0,2.25,20.01,0.85,1.97,0,0,0,0.28,7.05,12.12,0,0,0,1.97,0,0,1.13,0,0.28,0,0,0
21Day,0.37,1.11,1.11,18.5,0,2.22,0,0,0,0,0.74,0,0.37,0.37,0.74,0,1.48,12.58,2.96,3.7,0,0,1.85,0,2.22,4.81,0,0.74,0,0.74,0.37,0,1.11,0.37,0,0.37,0,1.11
3Month,0.21,4.47,1.35,29.23,0.21,0,0.21,0.42,0.21,3.33,18.93,0,3.74,7.07,0.21,2.39,2.81,6.87,7.28,2.5,0.62,0.1,1.14,1.25,0.62,0.1,0.62,0.31,0,2.18,0.52,2.6,0.42,0,0.1,2.29,0.62,5.2
22Month,0,6.7,0.41,8.34,0.14,0,0.14,0,0.14,1.64,10.8,19.54,11.48,1.78,0.14,3.42,0.55,1.37,5.33,3.01,0.14,0.27,0.27,0.14,0.27,0.14,0.27,0.55,0.14,1.37,0.14,0.41,0.68,0,0.27,0.82,0,2.46
